,studentID,classrank,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,intendedgradyear,addInfo,canAfford,female,MinorityGender,MinorityRace,international,firstinfamily,sports,artist,workexp
0,8E2SV36P7Q,,2110.0,2.0,4.0,3.0,3.8,4.3,,1.0,2013.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,LPDXX69T2X,,2200.0,2.0,4.0,5.0,3.8,,Computer Science Philosophy,-1.0,2011.0,Track Field 9 12th grade Cross Country 10 12 grade National Honor Society 10 12th National Technical Honor Society 12th gradeVarsity Letter in Track 10th 11th Grade Varsity Letter in Cross Country 11th 12th grade Varsity Captain of Scholar Bowl Team 11th 12th Grade National Achievement Scholar Inducted into the National Honor Roll 06 07 Georgia STAR Student Student of the Month Venture ScholarAttended Duke University s Talent Identification Program Center of Summer Studies from 2002 2005 Jeopardy Teen Tournament 2007 A Semifinalist,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,TD3AUACJFM,,1960.0,0.0,,0.0,3.6,,,-1.0,2018.0,,-1.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,CN03MUKYFG,,2160.0,0.0,,3.0,4.0,,Biochemistry,-1.0,2011.0,School newspaper associate editor in chief student council president voft adopt a family chairperson american red cross ER volunteer and blood drive leader peer mentor peer tutor in alg2 trig and church cleaner altar server Key Club Vice President there s other stuff that I don t remember I was Elected into HUDDLE Helping Us Develop Dedication Leadership and Enthusiam to inform elementary school children about about the harmful effects of drugs and alcohol I was inducted into National Honors Society in eleventh grade the earliest you can be inducted I was nominated by my peers for Homecoming Court all possible years and I was elected King of my class sophomore year I received the NOSPA Excellent Commentary Award regional award through Kent State University for an opinion article I wrote in the school newspaper in November of 2005 I was selected as my school s top staffer of the year in 2005 2006 which included several veteran senior staffers I was also named Top Staffer of the Month in April 2006 as well as the October 2006 Student of the Month One male and female senior student is selected every month ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,ADG0GNZB9C,,1910.0,0.0,,2.0,3.8,3.8,Dietetics,-1.0,2010.0, Jewish Heritage Club Office Volunteer Open house orientation volunteer Arista Archon honor society Job 15 20 hours week Hurricane Katrina Flea Market Volunteer Arista Archon Honor SocietyAttened Boston U Summer Program summer of 2005 before Senior Yr Strong essays recommendations,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,0525V1KZ93,,2350.0,7.0,4.857142857142857,3.0,4.0,,Chemistry,-1.0,2016.0,National Honor Society 11th and 12th grade secretary 2 hr week 15 weeks year Key Club 9th 10th 12th grade 3 hr week 15 week year Classical Piano 9th 10th 11th 12th grade 10 hr week 52 weeks year Orchestra violin 9th 10th 11th 12th grade 5hr week 40 weeks year Tennis 9th 10th grade 12 hr week 12 week year Software Tester 9th 10th 11th 12th grade 40hr week 5 weeks year2nd Place for piano in OMEA District 13 Solo competition National Merit Scholar,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,8P14JDUCWP,,2060.0,6.0,3.5,3.0,3.5,4.16,Kinesiology,-1.0,2018.0,AP Scholar award with distinction Utility player of the year soccer jr year Trustees award senior year ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,TR8BPK81O0,,2050.0,6.0,4.333333333333333,0.0,4.0,,Biology,1.0,2019.0,,1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,FL7IM1BYC8,,2150.0,1.0,5.0,3.0,3.64,3.88,chemistry,-1.0,2018.0,,1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,U8KUCFAP4M,,2180.0,0.0,,2.0,3.8,,,0.0,2018.0,,0.0,1.0,-1.0,-1.0,1.0,,-1.0,,
0,Z235QL83PW,,2300.0,0.0,,0.0,4.0,4.3,,-1.0,2017.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,TK0QR4WP2E,,2370.0,5.0,4.8,3.0,4.0,,Computer,0.0,2019.0,Football Astronomy club computer club spacesetcyber olympiad science olympiad,1.0,-1.0,-1.0,-1.0,1.0,,-1.0,,
0,R236WOQMW7,,2140.0,0.0,,2.0,3.6,,Biology,1.0,2014.0,Extra Curricular Activities Girls Track and Field Competing in Cross country 2006 Indoor and Outdoor track 2006 2007 2008 2009 100 meter hurdles 400 meter hurdles 200 meter dash 400 meter dash and triple jump Medal winner in various events Recognized by Head Coach for team spirit during 2008 winter track season Member of the Equestrian Club 2007 2008 and 2009 Member of an after school peer discussion group Participation in Tutoring and Helping students in an economically disadvantaged school Special Olympics Volunteer helped to organize and support various events throughout the yearAcademic Honors Member of the National Junior Honor Society inducted January 2006 Member of the of the National Honor society September 2008 Accepted into the Honors Program High School September 2006 Successive Honor Roll placement since enrollment academic average above 90 in each trimester of study since enrollment Collegiate studies Completed and received a grade of A in a course titled Biogenetics during the summer of my junior year Chemistry Seminar Completed and received a certificate of achievement for participation in a three week Chemistry Seminar during the summer of my junior year,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,B3ADJYAOGB,,2140.0,0.0,,3.0,4.0,4.3,Finance,-1.0,2012.0,President of Class 6th to 9th and 11th and 12th Head of the Committee which ran the class Varsity Golf Captain Vice President of Debate Club National Honor Society Ten Hours of Volunteer Work a year I also run the Vending Operations at my Dad s work Bausch Lamb Science Award 5 Varsity Letters National Honor Society Award Rotary Award High Honor Roll every quarter John Hopkins Talent Search Award Achievement Awards in College English and History Ribbon Holder Mid State Athletic Conference Varsity Golf I didn t have any interviews which was probably stupid My recommendation letters were great even though one of the teachers I got one from has since been fired In the end the places I got into were because my Sat scores were higher than the norm I am very happy to be going to U Miami which is a great campus and school ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,UPR1GLV9SN,,2100.0,5.0,4.4,3.0,3.85,4.43,Economics Business Political Science,-1.0,2015.0,National Honor Society Officer Brotherhood Mentorship Organization Founder and President Mountaintop Enterprises Founder and CEO I speak motivationally at inner city schools to encourage achievement and publish AP review study guides Deca BPA Sophomore Representative Church Pianist Jack Jill Teen VP Boy s State National Leadership Summit attendance D C Political Campaign coordination and volunteering Barack Obama Tori Hill Varsity Shot Putter Varsity Football 5 years Piano extensive service through church NHS ect Governor Boys State MN AP Scholar w Distinction National Achievement Scholar Minnesota State High School League ExCel Award Top 32 students in state for Service Athletics and Academics Wedy s High School Heisman School Winner International DECA Competition Finalist top 20 in nation 2009 State Finalist DECA 2010 State 2nd place DECA Cope Project Volunteer of the Year Award National Leadership Summit Elected Senator top award of the conference 2 years CEO Camp Counselor of Minnesota Business Venture Just the Beginning Foundation Legal Camp Best Orator Award Incredibly strong teacher recommendations,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,0LQ8Q5OLC0,,2250.0,7.0,4.428571428571429,4.0,3.81,3.96,Biology,1.0,2017.0,NHS Treasurer 10th grade 12th grade Student Council Member Founder of Math Club Founder of Math Team Varsity Soccer Team Varsity Cross country Community service in Church for 2 and half years Science Fair 3rd place International Fair 1st place National Merit Honorable Mention Excellent achievement from CTY SKAC MUN Most Valuable Delegate awardI have helped out in labs and is very enthusiastic about biology My advantage is my strong plan of my future aiming the highest reach possible ,0.0,-1.0,-1.0,-1.0,1.0,,-1.0,,
0,9P1W8WFHS1,,2340.0,7.0,4.428571428571429,4.0,3.33,4.0,Bioengineering,-1.0,2019.0,,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,JYJZ48J36I,,1970.0,3.0,4.0,2.0,3.5,3.9,Political Science,-1.0,2012.0,Volunteer work receptionist at optometrist office for 40 hrs sunnyvale community center for 100 hours senior citizen volunteer 100 hours Employment have worked for 3 years 16hrs wk Clubs member of DECA for 2 years member of French Honor Society for 2 years also tutor member of Tri M Music Honor Society for 2 years Piano 10years 4hrs wk Dance 3 years 1hr wk SBS tutor for english history and math senior year 2hr wk 20 wk yr Student Buddy Stystem Tutor 2 yearsPurple and Gold Award for English 10th grade only given to 4 of the school AP Scholar AwardI go to Monta Vista High in Cupertino and even though my GPA may seem low i am proud of it my school s insanely hard and competitive Princeton Review said we had the best AP bio program in the world ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,NZR7QGTDRE,,1860.0,6.0,4.666666666666667,3.0,4.0,5.0,Biological Engineering,-1.0,2017.0, Boston Art Science Prize 3 hours week 2012 2013 Created SolePower a product whose goal is to contribute towards the fight against the energy crisis We received a 2000 prize to fund our project Tutor Tutored 9th grader in algebra payed tutored underclassmen in various subjects volunteer MITES 6 15 7 29 2012 A highly selective 5 6 acceptance rate six week summer program for rising high school seniors held at the Massachusetts Institute of Technology Its purpose is to expose students from minority or otherwise disadvantaged backgrounds to the fields of science and engineering The program also aims to foster an interest in these subject matters and prepare students for the pressures of college life learned values of igniting inspiration not be afraid to be wrong become confident in my abilities Awards Calculus 1 Most improved and Electronics Top Student Babysitter 2007 2013 Managed multiple children and improved management skills Pearson Foundation EF Tours Internship Program 8 hours day 5 days week August 2011 summer Learned video production skills Enforced interviewing and various forms of etiquette Traveled to Beijing China in February 2012 Varsity Softball 15 hours week 2011 2013 3 seasons Gained experience with teamwork Learned how to balance a sport with school work Math Club 2011 2013 President of club 2012 2013 responsible for coordinating competitions and managing after school activities Learned how to commit to very difficult problems and improved math skills Opened awareness to global competition Cashier and Food Coordinator for Family Business 2009 2012 Advised the business into relocating the merchandise into a more practical and profitable location As well as do the other employer s jobs when not present GPA 5 08 Valedictorian of the Class of 2013 Headmaster s award yearly Winner of History Fair 2011 High Honor Rolls every term for all of academic career,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,TG0K64MX1R,,2190.0,1.0,4.0,3.0,3.38,,Environmental Studies,-1.0,2015.0,President of volunteer group president of GSA National Honor Society treasurer French Club secretary Link Leader teen conference facilitator Model UN participant SADD memberschool s Academic Achievement Award RYLA NMS Commended Student various community service awards,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,901I0CKPK7,,2110.0,3.0,2.0,0.0,3.2,4.29,Sociology,-1.0,2015.0,Staff NC Commission on School Technology NC Department of Public Instruction Advisory Board Member State Board of Education Appointee NC Virtual Public School Learn and Earn Online NC Department of Public Instruction State Representative International Project of the Council of Chief State School Officers NASA Southern Regional Education Board Vice President Parliamentarian Goldsboro Mayor s Youth Council City Official Ex Officio Varsity Golf Black Belt in Tae Kwon Do Special Archives Intern East Carolina University et al Invited Speaker State Waiting for Superman Reception Symposium Presenter NC State University Master of Ceremonies 36th Annual Wayne County City of Goldsboro Human Affairs Awards Banquet National Merit Scholarship Program Commended AP Scholar 1st Place in Division State Games of NC Tae Kwon Do Scholar Athlete et al Interviews went well provided supplemental recommendation counselor maliciously and intentionally provided negative false information on letter of recommendations and failed to address diagnosed learning disability only Emory was informed of this information ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,1TK1111EYE,,2170.0,4.0,4.75,2.0,4.0,,,-1.0,2017.0,I ve done a lot but I m not going to type it all Best of luck to you during the admissions process ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,JKW21QHG7Y,,2130.0,0.0,,0.0,4.0,4.3,Undecided,-1.0,2014.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,P1S06I8OFJ,,2120.0,0.0,,3.0,3.3,3.7,Mathematics,-1.0,2014.0,Academic Letter Winner National Acheivment Scholarship Finalist,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,IGMPDOLGFI,,2260.0,7.0,4.571428571428571,2.0,3.92,4.05,Chemistry,-1.0,2018.0,Science Olympiad National Honor Society Italian Honor Society Mu Alpha Theta Math Honor Society Science National Honor Society Social Studies Honor Society English Honor Society Modern Music Masters Honor Society String Ensemble String Orchestra Chamber Orchestra Symphonic Orchestra Italian Club Volunteer at North Shore Animal League Worked as a Cashier at Waldbaum s SupermarketHonorable Mention in Toshiba Exploravision Competition AP Scholar with Distinction,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,AGNHUCUM1Z,,1890.0,0.0,,0.0,3.51,4.74,Statistics,-1.0,2015.0,Vice President of Leader s Club 6 hr week 36 weeks year Resident Assistant 6 hr week 40 weeks year Varsity Soccer 10 hr week 15 weeks year Spanish Honors Society Environmental Club Student Government Elections Board Summer Research at NC State UniversityAll Conference All Region All State Soccer Team Conference Player of the Year Junior Marshall,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,A99S3NMRGR,,2400.0,0.0,,4.0,3.97,4.44,Biology,-1.0,2014.0,Varsity soccer team captain President of American Red cross 600 hours of community service Active member for model UN and Key club UCSF scientific research and internship program fundraisier for Africa9th grade 1st position holder award 9th grade secondary section 1st position holder award Computer science completion award Maths and Science departmental awards summer school awards Tawekondo completion award I speak 5 languages just came from another country i am ethiopian I have take Biology Chemistry and Physics during my freshman year ,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,EPV3PV43JY,,2140.0,4.0,4.0,3.0,3.89,5.0,Mechanical Engineering,-1.0,2015.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,BE0T9CEZ0P,,1890.0,3.0,2.0,0.0,3.74,3.91,business,-1.0,2014.0,varsity tennis Southern California Edison InternHOBY mvp and coaches award tennis ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,BWO6D6WDUG,,1870.0,1.0,5.0,2.0,3.98,4.2,Dance,-1.0,2013.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,O76NMYJ3LX,,2390.0,7.0,5.0,3.0,3.98,,,-1.0,2014.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,IXBMGVT43H,,2040.0,0.0,,0.0,3.95,4.7,Biochemistry,-1.0,2018.0,VolunteerValedictorianNone,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,RELCIK4X8I,,1750.0,0.0,,0.0,3.97,,Nursing,1.0,2016.0,Senior Class Secretary Youth Representative for North Bronx Education Committee Religious Liberty Youth Representative CUNY Citizenship NOW volunteerPrincipals Award Outstanding Achievement Award Valedictorian Citizenship Award,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,XPA92AK2NH,,2330.0,3.0,5.0,2.0,3.86,,biology genetics,-1.0,2018.0,,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,NDMZXEMGB2,,1850.0,4.0,3.75,2.0,3.7,,Biology,1.0,2017.0,Soocer Art Community Service Volunteer Work Environmental Club Film Club H2O Club Honor Roll Junior Honor Society,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,HYUR0I8BUA,,2300.0,3.0,4.666666666666667,2.0,4.0,4.8,B S in Economics Wharton School of Business ,-1.0,2013.0,Future Business Leaders of America Co President Spanish Honor Society Vice President Red Cross Club Secretary Youth Council Representative JV Tennis Team National Honor Society Varsity Academic Team Debate Club Model Congress Model UN New Jersey Science League Waksman Student Scholars Club New Jersey Math LeagueFinalist to Governor s School of New Jersey Johnson Johnson Technology Awareness Program Robert Wood Johnson Mini Medical School Hillsboro Pharmacy Internship AP Scholar,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,DS34HUCR0J,,2120.0,2.0,4.0,2.0,3.93,4.5,premedicine,-1.0,2013.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,D5CQF4TI21,,2100.0,1.0,4.0,2.0,4.0,4.48,english,-1.0,2018.0,president drama club marching band 2 years band 2 years volunteering animal shelter tutoring calculus clubnational honor society elected as a senator at girls state nj,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,TVDI4QJPE6,,2030.0,4.0,4.25,2.0,3.9,,Creative Writing English,1.0,2018.0,National Honors Society previous member of National Junior Honors Society Junior Ambassador for Just World International www justworldinternational org since 2008 Equestrian Show Jumping and Dressage I ride two hours a day about 5 days a week plus shows over the weekends Very strong involvment in Community Service aprox 40 to 50 hrs each year since 2008 Working Student schooling showing and training a horse a sponsor gave me since last year and previous summers spent as working student Dale Carnegie Leadership Semminar Boston University Summer Challenge Mass Communication and Creative Writing Semminars Colorado College Creative Writing Summer Class will attend this summer with a scholarship Nominated to be a part of the Founding Board of Leaders in Just World International but due to my age at the time I am an extra official member members have to be 18 and I was nominated when I was 14 yrs old by Jessica Newman founder of JWI Presidential Award for Accademic Achievement after completing Elementary and Middle School Honors Roll every year since Kindergarten Numerous Academic Excellence awards every year in different subjects Several International Equestrian Competitions National Ranking in Equestrian disciplines several yearsTop 10 of my class No 7 out of 120 students In very good standing in my school with teachers and administration I have been actively involved as an ambassador for Just World International helping a local comunity center called Los Patojos and I have many experiences to share about the positive impact this has caused in my country First Generation to go to College International Latin American female student from a Developing Country that might fall into the category of under represented minority ,0.0,1.0,-1.0,1.0,1.0,,-1.0,,
0,6XTYG77LM0,,2140.0,0.0,,2.0,3.3,3.6,Communication,1.0,2011.0,Crew Swimming Literary magazine Community service Sports journalismAll American Recognition in Swimming,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,Z0NKZMHHIN,,1810.0,0.0,,3.0,4.0,4.25,Engineering,1.0,2016.0,Volleyball Soccer Basketball Class Senator Class President Student Senate Student Council International Leadership Conference Student Leadership Team SACS Quality Assurance Review Team Junior States of America JSA Math Olympics Knowledge Bowl Operation Smile Teaching English Shady Tree Day Camp FasTracKids Summer Camp School Marching BandHigh Honor Roll through high school Record setter wining international championships in basketball volleyball and soccer,0.0,1.0,-1.0,1.0,1.0,,-1.0,,
0,IHE1HBSU44,,2080.0,1.0,4.0,0.0,3.64,4.1,,1.0,2013.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,AV1QWZURZF,,2390.0,7.0,5.0,3.0,4.0,,Biomedical Engineer,1.0,2013.0,Varsity Cross Country Mathcounts Coach Newspaper Editor Math contests Math Club president Musical Summer Camp Couselor Fellowship of Christian Teens Summer Research ProgramNational Merit Finalist Siemens Award for Top Male in state numerous math contest winner Burleigh Winner for Top Essay at State Journalism twice Summer Scholar participant for Wash U offered,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,TF9SK191UU,,1770.0,5.0,2.8,0.0,4.0,4.0,Human Biology,-1.0,2017.0,Drill Team Captain 3 years Principle Pirate Dancer 2 years End Genocide Now Club 3 years Knight and Knightettes 1 year Salutatorian Principle Honor Roll Academic Achievement Awards,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,37COG4C8RN,,2050.0,3.0,4.666666666666667,2.0,3.7,4.4,Biochemistry,-1.0,2016.0,4 years varsity lacrosse lacrosse referee and mentor Key Club Intern at Media Buying agency national lacrosse travel teamsNHS AP scholar with Honor Honor Roll NM Commended MVP Aggieland Classic 2012 high scorer State Finals 2011 MIP Aggiland Classic 2011 ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,B06PKKVZEH,,2070.0,4.0,5.0,3.0,4.0,4.2,,-1.0,2012.0,Badminton club 4yrs CSF 3yrs NHS 1yr VP Bravo Computer Society 2 yrsScience Bowl 5th place regionals National Biology Olympiad Semifinalist National Chemistry Olympiad Semifinalist ASCE Bridge Building Competition 1st place Math Department Award,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,Y0HPA6VUL7,,2210.0,4.0,4.5,4.0,3.97,4.5,Business,-1.0,2010.0,Frosh Soph Soccer Team Freshman and Sophomore years Yearbook Copywriter Sophomore Yearbook Section Editor Junior Yearbook Co Editor in Chief Senior Key Club Freshman Senior Class Council Freshman Senior Z Girls Senior Students Together Against Racism Junior Senior California Scholarship Federation Freshman Senior National Honor Society Junior Senior Grin N Bear It Club Sophomore Senior Guitar 1 2 Junior Babysit Freshman Senior Tutor at an elementary school Senior held a school and art supplies drive for a shelter helped create work journals teaching elementary aged children to read volunteered at a library with the Summer Reading Program volunteered with Meals on Wheels Collegeboard AP Scholar with Distinction,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,647LCWZHRX,,2370.0,3.0,5.0,1.0,3.96,4.62,Chemistry,-1.0,2013.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,4JYXO3AWBQ,,2010.0,2.0,2.5,0.0,3.98,4.26,Mathematics,-1.0,2019.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,W0VVGMLJX0,,2280.0,6.0,4.5,2.0,4.0,4.75,Classics Math,1.0,2015.0,Various activitiesMultiple,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,44NSR2P7VQ,,2230.0,0.0,,2.0,3.22,3.46,film,-1.0,2010.0,Founding member president of Club College Bound during junior year 1 5 hrs wk 32 wks yr Worked for the county treasurer tax collector 40 hrs wk during summer of 05 ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,02OF9BM1A3,,2070.0,4.0,5.0,2.0,4.0,4.12,Biomedical Engineering,-1.0,2017.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,27FJUNF2OV,,1710.0,0.0,,0.0,4.0,4.02,Psychology,-1.0,2011.0,Choir Club President Key Club Service Learning community service Work at Ice Cream parlor National Honor Society Member Class Vice President 2 years Science OlympiadNational Honor Society,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,M3JKOA45DZ,,2000.0,7.0,4.0,5.0,3.65,4.05,Biology,1.0,2015.0,,0.0,-1.0,-1.0,-1.0,1.0,,-1.0,,
0,NVMZ1HMUWP,,2010.0,0.0,,2.0,3.86,4.97,,-1.0,2019.0,,1.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,QTR3P1O1R5,,2160.0,2.0,4.5,2.0,3.6,3.85,History,-1.0,2015.0,Baseball 9 12 football 9 12 Habitat for Humanity club 11 12 co founder and president journalism 11 12 editor Honor roll National Merit commended student CSF English spanish and religion honors Rotary Award for Social Studies 12 will play both football and baseball in college great recs,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,IDTZ7XLIP1,,1560.0,4.0,2.75,3.0,3.8,3.93,Biology,0.0,2018.0, M E N D 10 hours Advanced Leadership Club 4 hours Food Drive partnered with M E N D 2 hours Kennedy Club 10 hours Leadership Class 10 hours Peer College Scholars ASO 30 hours PUC CCECHS Day of Service 32 hours PUC CCECHS Front Office Sessions 50 hourspossee nomination Principal s award Academic achievement Biology Anatomy Chemistry English Geometry ,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,0VAAYYO8EU,,2160.0,3.0,3.3333333333333335,3.0,3.98,,Finance,-1.0,2010.0,Golf team 2002 2006 20hrs wk 12 wk yr Co Captain DECA 2002 2006 10 hrs wk 41wks yr National Honor Society 2005 2006 2 hrs wk 41 wks yr Interact 2003 2006 2 hrs wk 41wks yr Washington Mutual Bank 2004 2006 20 hrs wk 52 wks yearEagle Scout,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,AIMWTDILVI,,1960.0,3.0,3.3333333333333335,3.0,3.34,3.57,Biochemistry,-1.0,2016.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,BXDZIQCCQR,,2190.0,4.0,4.25,4.0,3.61,,Biochemistry,1.0,2012.0,,0.0,0.0,1.0,-1.0,-1.0,,-1.0,,
0,2K2K5KT1H6,,2250.0,6.0,4.666666666666667,4.0,3.7,4.0,Psychology,1.0,2014.0,Student Governent 10th 11th 12th 2 hours week 30 weeks year Secretary Choir 11th 12th 2 hours week 20 weeks year leader of a cappella group Student Teaching 11th 12th 3 hours week 30 weeks year Drama 9th 12th 5 hours week 20 weeks year 10th grade German Award 11th grade School Community Involvement Award 12th grade Top Academic Achievement AwardGrew up overseas lived in seven countries in Europe and Asia and moved around a lot ,0.0,1.0,-1.0,-1.0,1.0,,-1.0,,
0,S9I89A6EK6,,2280.0,5.0,5.0,2.0,4.0,,Engineering Physics,-1.0,2015.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,F7VPDVW0TK,,2110.0,0.0,,2.0,3.13,3.6,Psychology,1.0,2012.0,School Show Choir Art Club Math Club Media Technology Club Treasurer School Plays Musicals Teen Court School Worship Band Piano Lessons Environmental Club Led the national Day of Silence at my school Youth GroupNational Beta Club Member National Art Honor Society Member Varsity Letter Track School Letter Drama Recognition in Next Generation and 11th Congressional District High School Art Exhibition National Forensics League Degree of Merit National Ventures Scholar National Hispanic Recognition Program Honorable Mention Finalist 3rd Place Show Choir Competition Principal s Honor Roll,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,DVNE5IOHS7,,2170.0,0.0,,3.0,3.55,3.8,Biology,-1.0,2013.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,F9D402FGH2,,1940.0,3.0,4.0,2.0,3.9,4.8,Biomedical Engineering,1.0,2013.0,,0.0,1.0,-1.0,-1.0,-1.0,,1.0,,
0,YL8WDF73QR,,2120.0,3.0,4.0,3.0,3.74,4.24,Engineering,-1.0,2011.0,musical theatre piano science team church choir,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,F75HDHARUY,,2400.0,2.0,5.0,3.0,3.96,,English Psychology Neuroscience,-1.0,2011.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,9MJFEKFFQT,,2170.0,0.0,,3.0,3.83,4.3,Undecided,-1.0,2016.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,7GPBN3JT0B,,2380.0,6.0,5.0,3.0,3.89,4.28,,-1.0,2018.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,Y7V1O4D4VU,,1700.0,5.0,4.4,2.0,3.1,3.5,pre medicine,-1.0,2013.0,Photography 3 years in school 4 years at local community college my own exhibit posted at our downtown and my pictures displayed at peets coffee Swimming 3 years waterpolo captain 4 years swim coach 3 years estimate 24 hours a weekMVP waterpolo coaches award waterpolo MVP swimming Math award 3 photography awardsRecommendations from olympians Dana kirk Tara kirk and Caroline Bruce ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,W1K6QOHLUO,,1760.0,1.0,1.0,2.0,3.99,4.03,accounting,-1.0,2010.0,Varsity Swimming 4 years 12 hrs week 12 weeks year McMinnville Swim Club 4 years 10 hrs week 40 weeks year Youth group church activities 4 years 1 hr week 40 weeks year soup kitchen 4 years a few times a year Doernbecher Club 1 year 1hr week 40 weeks year Key club 2 years 1 hr week 40 weeks year Service chair for 1 year P A T C H club treasurer 1 year 1 hr week 40 weeks year Art Club president 2 years 1 hr week 40 hrs year helped in special education classes a few times tutored a first grader in ESL at a local elementary school 1 year 2 hrs week 6 weeksNational Honor Society Academic All Star SalutatorianI live with my mother a single parent of four children My two older sisters are no longer dependent on my mother and are out of the house My mother does have to raise my younger brother and I on are own Although my mother is a dentist she doesn t make a very high salary which allowed me to receive many grants some as high as 10 000 for one grant alone ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,9DA3IOSK0Q,,2030.0,5.0,4.4,4.0,3.67,4.58,Business,-1.0,2013.0, Eagle Scout Boy Scouts of America Boy Scouts Senior Patrol Leader Assistant Patrol Leader Patrol Leader Venturing Crew Vice President Future Business Leaders of America President Youth and Government Assembly Speaker Order Clerk National Youth Leadership Conference Assembly Representative Church Youth Group Group Devotion Activities Leader National Youth Leadership Council Assembly Representative AP Scholar of Distinction Academic Achievement Award 2006 2008 2 years English Olympiad nominee attendee 2005 2008 3 years Winner of Spanish Academic Achievement Award 2005 2008 3 years Nominated to attend Ethics in the Workplace Seminar at Exxon Mobile Research Facility Placed 2nd in Regional Consumer Bowl Competition for Future Business Leaders of America,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,BG6XFTIWWL,,2000.0,0.0,,2.0,2.7,,Physics,-1.0,2011.0,Wind Ensemble 9 12 first chair alto saxophone Marching Band 9 12 Political volunteering 10 12My father died durring the summer of ninth grade ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
